CustomerID,Product,PurchaseDate,Quantity,UnitPrice,CustomerName,ProductCategory,PaymentMethod,ReviewRating,TotalPrice,Year,Month,Day,Weekday,Quarter,IsWeekend,MonthName,YearMonth,CustomerLifetimeValue,PurchaseFrequency,DaysSinceLastPurchase,AverageOrderValue,RevenuePerCategory,RevenuePerCustomer
C6735,Printer,2024-02-20,7,580.99,Customer C6735,Furniture,Cash,1,4066.93,2024,2,20,1,1,0,Feb,2024-02,4066.93,1,496,4066.93,1083282.25,4066.93
C5106,Laptop,2025-04-09,1,102.28,Customer C5106,Electronics,Debit Card,2,102.28,2025,4,9,2,2,0,Apr,2025-04,102.28,1,82,102.28,1049911.98,102.28
C5050,Desk,2023-10-20,1,6.06,Customer C5050,Office Supplies,Cash,4,6.06,2023,10,20,4,4,0,Oct,2023-10,6.06,1,619,6.06,1133462.57,6.06
C8297,Desk,2025-06-17,5,663.64,Customer C8297,Furniture,Gift Card,4,3318.2,2025,6,17,1,2,0,Jun,2025-06,3318.2,1,13,3318.2,1083282.25,3318.2
C4142,Chair,2024-05-11,3,418.46,Customer C4142,Electronics,Debit Card,3,1255.38,2024,5,11,5,2,1,May,2024-05,1255.38,1,415,1255.38,1049911.98,1255.38
C3720,Desk,2023-12-16,7,361.11,Customer C3720,Office Supplies,Online,2,2527.77,2023,12,16,5,4,1,Dec,2023-12,2527.77,1,562,2527.77,1133462.57,2527.77
C8033,Monitor,2023-04-29,7,791.44,Customer C8033,Office Supplies,Debit Card,1,5540.08,2023,4,29,5,2,1,Apr,2023-04,5540.08,1,793,5540.08,1133462.57,5540.08
C6915,Chair,2023-05-09,1,259.45,Customer C6915,Office Supplies,Gift Card,4,259.45,2023,5,9,1,2,0,May,2023-05,259.45,1,783,259.45,1133462.57,259.45
C3459,Monitor,2024-10-31,4,458.7,Customer C3459,Furniture,Credit Card,1,1834.8,2024,10,31,3,4,0,Oct,2024-10,1834.8,1,242,1834.8,1083282.25,1834.8
C5012,Desk,2023-10-29,2,71.75,Customer C5012,Electronics,Cash,1,143.5,2023,10,29,6,4,1,Oct,2023-10,143.5,1,610,143.5,1049911.98,143.5
C4933,Monitor,2025-04-18,3,728.49,Customer C4933,Office Supplies,Credit Card,3,2185.47,2025,4,18,4,2,0,Apr,2025-04,2185.47,1,73,2185.47,1133462.57,2185.47
C1280,Printer,2023-11-12,6,764.64,Customer C1280,Office Supplies,Gift Card,1,4587.84,2023,11,12,6,4,1,Nov,2023-11,7016.530000000001,3,141,2338.8433333333337,1133462.57,7016.530000000001
C2553,Phone,2023-02-14,2,354.76,Customer C2553,Office Supplies,Debit Card,3,709.52,2023,2,14,1,1,0,Feb,2023-02,709.52,1,867,709.52,1133462.57,709.52
C7897,Tablet,2023-09-14,7,431.76,Customer C7897,Office Supplies,Debit Card,1,3022.32,2023,9,14,3,3,0,Sep,2023-09,3022.32,1,655,3022.32,1133462.57,3022.32
C9295,Tablet,2024-10-31,3,326.96,Customer C9295,Furniture,Debit Card,4,980.8799999999999,2024,10,31,3,4,0,Oct,2024-10,980.8799999999999,1,242,980.8799999999999,1083282.25,980.8799999999999
C9329,Desk,2025-02-07,7,58.87,Customer C9329,Office Supplies,Debit Card,2,412.09,2025,2,7,4,1,0,Feb,2025-02,412.09,1,143,412.09,1133462.57,412.09
C7543,Desk,2023-02-25,8,304.66,Customer C7543,Furniture,Online,3,2437.28,2023,2,25,5,1,1,Feb,2023-02,2437.28,1,856,2437.28,1083282.25,2437.28
C2501,Laptop,2025-02-22,8,371.46,Customer C2501,Office Supplies,Gift Card,4,2971.68,2025,2,22,5,1,1,Feb,2025-02,2971.68,1,128,2971.68,1133462.57,2971.68
C9680,Chair,2023-01-03,4,576.95,Customer C9680,Office Supplies,Cash,5,2307.8,2023,1,3,1,1,0,Jan,2023-01,2307.8,1,909,2307.8,1133462.57,2307.8
C6653,Monitor,2025-04-07,6,46.22,Customer C6653,Electronics,Debit Card,1,277.32,2025,4,7,0,2,0,Apr,2025-04,277.32,1,84,277.32,1049911.98,277.32
C6852,Desk,2023-12-10,1,766.75,Customer C6852,Electronics,Debit Card,4,766.75,2023,12,10,6,4,1,Dec,2023-12,766.75,1,568,766.75,1049911.98,766.75
C7590,Chair,2023-11-01,3,569.72,Customer C7590,Furniture,Cash,4,1709.16,2023,11,1,2,4,0,Nov,2023-11,1709.16,1,607,1709.16,1083282.25,1709.16
C8789,Printer,2023-11-15,2,399.01,Customer C8789,Furniture,Debit Card,5,798.02,2023,11,15,2,4,0,Nov,2023-11,2075.1800000000003,2,593,1037.5900000000001,1083282.25,2075.1800000000003
C3218,Phone,2023-07-21,8,159.84,Customer C3218,Furniture,Debit Card,3,1278.72,2023,7,21,4,3,0,Jul,2023-07,1278.72,1,710,1278.72,1083282.25,1278.72
C2091,Tablet,2025-01-05,3,55.83,Customer C2091,Electronics,Credit Card,2,167.49,2025,1,5,6,1,1,Jan,2025-01,167.49,1,176,167.49,1049911.98,167.49
C6326,Tablet,2025-01-26,8,751.94,Customer C6326,Furniture,Gift Card,3,6015.52,2025,1,26,6,1,1,Jan,2025-01,6015.52,1,155,6015.52,1083282.25,6015.52
C5519,Desk,2024-05-24,8,408.05,Customer C5519,Office Supplies,Credit Card,5,3264.4,2024,5,24,4,2,0,May,2024-05,3264.4,1,402,3264.4,1133462.57,3264.4
C3603,Monitor,2024-06-11,2,355.97,Customer C3603,Office Supplies,Cash,3,711.94,2024,6,11,1,2,0,Jun,2024-06,711.94,1,384,711.94,1133462.57,711.94
C4906,Chair,2025-01-14,5,367.34,Customer C4906,Electronics,Credit Card,5,1836.7,2025,1,14,1,1,0,Jan,2025-01,1836.7,1,167,1836.7,1049911.98,1836.7
C5329,Desk,2024-07-20,4,125.77,Customer C5329,Office Supplies,Debit Card,2,503.08,2024,7,20,5,3,1,Jul,2024-07,503.08,1,345,503.08,1133462.57,503.08
C7483,Phone,2023-06-21,2,748.75,Customer C7483,Office Supplies,Debit Card,4,1497.5,2023,6,21,2,2,0,Jun,2023-06,1497.5,1,740,1497.5,1133462.57,1497.5
C2482,Printer,2025-05-14,6,474.95,Customer C2482,Furniture,Debit Card,1,2849.7,2025,5,14,2,2,0,May,2025-05,2849.7,1,47,2849.7,1083282.25,2849.7
C2081,Chair,2024-07-01,4,698.9,Customer C2081,Furniture,Credit Card,4,2795.6,2024,7,1,0,3,0,Jul,2024-07,2795.6,1,364,2795.6,1083282.25,2795.6
C7355,Chair,2023-09-29,8,136.12,Customer C7355,Office Supplies,Gift Card,3,1088.96,2023,9,29,4,3,0,Sep,2023-09,1088.96,1,640,1088.96,1133462.57,1088.96
C3901,Laptop,2023-03-11,8,641.99,Customer C3901,Electronics,Online,3,5135.92,2023,3,11,5,1,1,Mar,2023-03,5135.92,1,842,5135.92,1049911.98,5135.92
C4057,Chair,2024-01-23,2,451.32,Customer C4057,Office Supplies,Gift Card,2,902.64,2024,1,23,1,1,0,Jan,2024-01,1131.3899999999999,2,302,565.6949999999999,1133462.57,1131.3899999999999
C4367,Tablet,2023-10-24,4,240.87,Customer C4367,Furniture,Debit Card,2,963.48,2023,10,24,1,4,0,Oct,2023-10,5633.1,3,445,1877.7,1083282.25,5633.1
C3257,Tablet,2023-08-30,3,274.81,Customer C3257,Electronics,Cash,4,824.4300000000001,2023,8,30,2,3,0,Aug,2023-08,1947.0900000000001,2,670,973.5450000000001,1049911.98,1947.0900000000001
C9040,Tablet,2023-01-02,5,138.97,Customer C9040,Electronics,Debit Card,2,694.85,2023,1,2,0,1,0,Jan,2023-01,694.85,1,910,694.85,1049911.98,694.85
C3450,Laptop,2023-03-14,1,261.2,Customer C3450,Electronics,Credit Card,1,261.2,2023,3,14,1,1,0,Mar,2023-03,261.2,1,839,261.2,1049911.98,261.2
C2562,Desk,2025-04-27,6,529.47,Customer C2562,Office Supplies,Gift Card,1,3176.82,2025,4,27,6,2,1,Apr,2025-04,7289.219999999999,2,64,3644.6099999999997,1133462.57,7289.219999999999
C8579,Phone,2024-03-18,2,57.91,Customer C8579,Furniture,Online,3,115.82,2024,3,18,0,1,0,Mar,2024-03,115.82,1,469,115.82,1083282.25,115.82
C8285,Phone,2025-01-27,3,383.22,Customer C8285,Office Supplies,Cash,3,1149.66,2025,1,27,0,1,0,Jan,2025-01,1149.66,1,154,1149.66,1133462.57,1149.66
C4222,Chair,2025-01-31,5,224.11,Customer C4222,Furniture,Debit Card,1,1120.55,2025,1,31,4,1,0,Jan,2025-01,1682.9499999999998,2,150,841.4749999999999,1083282.25,1682.9499999999998
C5693,Tablet,2023-10-28,8,238.87,Customer C5693,Furniture,Cash,4,1910.96,2023,10,28,5,4,1,Oct,2023-10,1910.96,1,611,1910.96,1083282.25,1910.96
C9853,Chair,2024-05-12,4,360.23,Customer C9853,Office Supplies,Online,4,1440.92,2024,5,12,6,2,1,May,2024-05,1440.92,1,414,1440.92,1133462.57,1440.92
C1150,Tablet,2024-02-22,4,131.62,Customer C1150,Furniture,Cash,1,526.48,2024,2,22,3,1,0,Feb,2024-02,526.48,1,494,526.48,1083282.25,526.48
C1819,Tablet,2023-11-06,4,674.33,Customer C1819,Office Supplies,Online,3,2697.32,2023,11,6,0,4,0,Nov,2023-11,2697.32,1,602,2697.32,1133462.57,2697.32
C3517,Chair,2024-05-12,8,537.45,Customer C3517,Office Supplies,Credit Card,2,4299.6,2024,5,12,6,2,1,May,2024-05,4299.6,1,414,4299.6,1133462.57,4299.6
C9564,Laptop,2024-12-30,3,77.03,Customer C9564,Furniture,Cash,2,231.09,2024,12,30,0,4,0,Dec,2024-12,4543.83,2,182,2271.915,1083282.25,4543.83
C5235,Laptop,2024-07-21,5,681.74,Customer C5235,Office Supplies,Credit Card,2,3408.7,2024,7,21,6,3,1,Jul,2024-07,3408.7,1,344,3408.7,1133462.57,3408.7
C2011,Tablet,2025-01-19,3,75.62,Customer C2011,Furniture,Cash,4,226.86,2025,1,19,6,1,1,Jan,2025-01,807.39,2,24,403.695,1083282.25,807.39
C2680,Desk,2024-01-04,8,538.29,Customer C2680,Electronics,Online,1,4306.32,2024,1,4,3,1,0,Jan,2024-01,4306.32,1,543,4306.32,1049911.98,4306.32
C9129,Desk,2024-06-06,4,411.44,Customer C9129,Office Supplies,Online,2,1645.76,2024,6,6,3,2,0,Jun,2024-06,1645.76,1,389,1645.76,1133462.57,1645.76
C8030,Monitor,2025-03-06,6,452.54,Customer C8030,Office Supplies,Gift Card,2,2715.24,2025,3,6,3,1,0,Mar,2025-03,2738.14,2,96,1369.07,1133462.57,2738.14
C5365,Laptop,2023-07-14,4,510.62,Customer C5365,Office Supplies,Gift Card,5,2042.48,2023,7,14,4,3,0,Jul,2023-07,2042.48,1,717,2042.48,1133462.57,2042.48
C1982,Printer,2023-11-17,1,729.26,Customer C1982,Office Supplies,Debit Card,4,729.26,2023,11,17,4,4,0,Nov,2023-11,729.26,1,591,729.26,1133462.57,729.26
C4605,Chair,2024-04-19,8,387.1,Customer C4605,Electronics,Online,5,3096.8,2024,4,19,4,2,0,Apr,2024-04,3096.8,1,437,3096.8,1049911.98,3096.8
C8577,Tablet,2024-07-13,1,47.53,Customer C8577,Electronics,Gift Card,2,47.53,2024,7,13,5,3,1,Jul,2024-07,6670.5,3,292,2223.5,1049911.98,6670.5
C2073,Laptop,2024-06-30,2,272.08,Customer C2073,Electronics,Credit Card,3,544.16,2024,6,30,6,2,1,Jun,2024-06,544.16,1,365,544.16,1049911.98,544.16
C7149,Desk,2023-07-31,6,553.39,Customer C7149,Office Supplies,Gift Card,1,3320.34,2023,7,31,0,3,0,Jul,2023-07,3320.34,1,700,3320.34,1133462.57,3320.34
C7155,Laptop,2025-05-27,3,109.9,Customer C7155,Electronics,Cash,1,329.7,2025,5,27,1,2,0,May,2025-05,329.7,1,34,329.7,1049911.98,329.7
C9960,Monitor,2024-03-04,4,787.22,Customer C9960,Furniture,Gift Card,2,3148.88,2024,3,4,0,1,0,Mar,2024-03,3148.88,1,483,3148.88,1083282.25,3148.88
C7552,Monitor,2024-01-28,1,42.76,Customer C7552,Office Supplies,Gift Card,1,42.76,2024,1,28,6,1,1,Jan,2024-01,42.76,1,519,42.76,1133462.57,42.76
C8704,Tablet,2024-12-19,2,406.23,Customer C8704,Furniture,Gift Card,4,812.46,2024,12,19,3,4,0,Dec,2024-12,812.46,1,193,812.46,1083282.25,812.46
C6344,Chair,2024-10-05,6,55.56,Customer C6344,Furniture,Debit Card,4,333.36,2024,10,5,5,4,1,Oct,2024-10,333.36,1,268,333.36,1083282.25,333.36
C6871,Laptop,2023-05-27,2,541.28,Customer C6871,Office Supplies,Cash,3,1082.56,2023,5,27,5,2,1,May,2023-05,3784.36,2,409,1892.18,1133462.57,3784.36
C3745,Printer,2023-11-04,8,45.93,Customer C3745,Office Supplies,Gift Card,5,367.44,2023,11,4,5,4,1,Nov,2023-11,2336.56,2,340,1168.28,1133462.57,2336.56
C5767,Chair,2023-05-10,1,401.55,Customer C5767,Office Supplies,Credit Card,4,401.55,2023,5,10,2,2,0,May,2023-05,401.55,1,782,401.55,1133462.57,401.55
C6802,Monitor,2024-10-07,8,129.57,Customer C6802,Electronics,Credit Card,5,1036.56,2024,10,7,0,4,0,Oct,2024-10,1036.56,1,266,1036.56,1049911.98,1036.56
C1742,Monitor,2024-12-30,7,188.89,Customer C1742,Furniture,Cash,3,1322.23,2024,12,30,0,4,0,Dec,2024-12,1322.23,1,182,1322.23,1083282.25,1322.23
C1043,Chair,2025-05-05,1,743.33,Customer C1043,Electronics,Online,1,743.33,2025,5,5,0,2,0,May,2025-05,743.33,1,56,743.33,1049911.98,743.33
C2431,Desk,2024-07-25,4,34.97,Customer C2431,Furniture,Cash,1,139.88,2024,7,25,3,3,0,Jul,2024-07,139.88,1,340,139.88,1083282.25,139.88
C5845,Phone,2023-05-09,7,475.33,Customer C5845,Furniture,Online,1,3327.31,2023,5,9,1,2,0,May,2023-05,3327.31,1,783,3327.31,1083282.25,3327.31
C7254,Chair,2024-12-19,1,362.77,Customer C7254,Furniture,Cash,1,362.77,2024,12,19,3,4,0,Dec,2024-12,362.77,1,193,362.77,1083282.25,362.77
C1181,Phone,2024-09-04,3,259.6,Customer C1181,Electronics,Debit Card,3,778.8000000000001,2024,9,4,2,3,0,Sep,2024-09,778.8000000000001,1,299,778.8000000000001,1049911.98,778.8000000000001
C9486,Phone,2024-10-17,4,31.65,Customer C9486,Furniture,Credit Card,1,126.6,2024,10,17,3,4,0,Oct,2024-10,126.6,1,256,126.6,1083282.25,126.6
C3390,Tablet,2023-12-08,6,479.41,Customer C3390,Furniture,Online,5,2876.46,2023,12,8,4,4,0,Dec,2023-12,2876.46,1,570,2876.46,1083282.25,2876.46
C5695,Phone,2024-05-14,3,16.45,Customer C5695,Furniture,Gift Card,3,49.34999999999999,2024,5,14,1,2,0,May,2024-05,49.34999999999999,1,412,49.34999999999999,1083282.25,49.34999999999999
C6444,Phone,2023-08-17,2,58.06,Customer C6444,Electronics,Credit Card,4,116.12,2023,8,17,3,3,0,Aug,2023-08,116.12,1,683,116.12,1049911.98,116.12
C9742,Desk,2023-01-14,5,251.7,Customer C9742,Office Supplies,Online,5,1258.5,2023,1,14,5,1,1,Jan,2023-01,1258.5,1,898,1258.5,1133462.57,1258.5
C8021,Chair,2023-12-14,3,27.49,Customer C8021,Office Supplies,Gift Card,2,82.47,2023,12,14,3,4,0,Dec,2023-12,82.47,1,564,82.47,1133462.57,82.47
C2764,Desk,2024-12-01,7,419.9,Customer C2764,Office Supplies,Credit Card,4,2939.3,2024,12,1,6,4,1,Dec,2024-12,2939.3,1,211,2939.3,1133462.57,2939.3
C7272,Phone,2023-11-20,7,611.85,Customer C7272,Furniture,Credit Card,2,4282.95,2023,11,20,0,4,0,Nov,2023-11,4525.05,2,535,2262.525,1083282.25,4525.05
C9390,Chair,2023-03-08,3,693.46,Customer C9390,Office Supplies,Online,5,2080.38,2023,3,8,2,1,0,Mar,2023-03,2080.38,1,845,2080.38,1133462.57,2080.38
C8762,Laptop,2025-02-01,2,13.51,Customer C8762,Furniture,Debit Card,5,27.02,2025,2,1,5,1,1,Feb,2025-02,27.02,1,149,27.02,1083282.25,27.02
C8504,Tablet,2025-02-13,4,548.59,Customer C8504,Furniture,Cash,3,2194.36,2025,2,13,3,1,0,Feb,2025-02,2194.36,1,137,2194.36,1083282.25,2194.36
C6343,Laptop,2024-11-03,5,173.25,Customer C6343,Electronics,Cash,3,866.25,2024,11,3,6,4,1,Nov,2024-11,866.25,1,239,866.25,1049911.98,866.25
C2747,Laptop,2024-06-15,2,456.19,Customer C2747,Electronics,Gift Card,5,912.38,2024,6,15,5,2,1,Jun,2024-06,4110.98,2,12,2055.49,1049911.98,4110.98
C8299,Printer,2023-12-22,7,701.13,Customer C8299,Office Supplies,Cash,3,4907.91,2023,12,22,4,4,0,Dec,2023-12,5678.0599999999995,2,550,2839.0299999999997,1133462.57,5678.0599999999995
C1010,Printer,2023-06-13,3,786.46,Customer C1010,Electronics,Cash,3,2359.38,2023,6,13,1,2,0,Jun,2023-06,2359.38,1,748,2359.38,1049911.98,2359.38
C2008,Desk,2023-09-11,7,693.17,Customer C2008,Furniture,Credit Card,5,4852.19,2023,9,11,0,3,0,Sep,2023-09,4852.19,1,658,4852.19,1083282.25,4852.19
C5760,Phone,2023-06-04,8,661.37,Customer C5760,Furniture,Online,1,5290.96,2023,6,4,6,2,1,Jun,2023-06,5290.96,1,757,5290.96,1083282.25,5290.96
C9923,Desk,2023-07-03,8,444.81,Customer C9923,Office Supplies,Debit Card,1,3558.48,2023,7,3,0,3,0,Jul,2023-07,3558.48,1,728,3558.48,1133462.57,3558.48
C7900,Chair,2023-02-14,6,372.68,Customer C7900,Electronics,Debit Card,2,2236.08,2023,2,14,1,1,0,Feb,2023-02,2236.08,1,867,2236.08,1049911.98,2236.08
C7895,Tablet,2024-01-05,1,172.22,Customer C7895,Electronics,Online,1,172.22,2024,1,5,4,1,0,Jan,2024-01,172.22,1,542,172.22,1049911.98,172.22
C3816,Chair,2024-07-03,2,238.52,Customer C3816,Electronics,Gift Card,1,477.04,2024,7,3,2,3,0,Jul,2024-07,477.04,1,362,477.04,1049911.98,477.04
C6385,Laptop,2023-04-30,1,784.11,Customer C6385,Electronics,Debit Card,2,784.11,2023,4,30,6,2,1,Apr,2023-04,784.11,1,792,784.11,1049911.98,784.11
C8622,Phone,2025-01-07,7,111.51,Customer C8622,Office Supplies,Gift Card,2,780.57,2025,1,7,1,1,0,Jan,2025-01,1621.0500000000002,2,52,810.5250000000001,1133462.57,1621.0500000000002
C3407,Desk,2024-01-11,1,347.91,Customer C3407,Furniture,Debit Card,2,347.91,2024,1,11,3,1,0,Jan,2024-01,347.91,1,536,347.91,1083282.25,347.91
C6883,Phone,2024-08-27,6,793.19,Customer C6883,Office Supplies,Debit Card,1,4759.14,2024,8,27,1,3,0,Aug,2024-08,4759.14,1,307,4759.14,1133462.57,4759.14
C3054,Monitor,2025-05-14,4,271.45,Customer C3054,Electronics,Debit Card,4,1085.8,2025,5,14,2,2,0,May,2025-05,1085.8,1,47,1085.8,1049911.98,1085.8
C1299,Tablet,2024-01-03,7,747.04,Customer C1299,Electronics,Gift Card,4,5229.28,2024,1,3,2,1,0,Jan,2024-01,5229.28,1,544,5229.28,1049911.98,5229.28
C1690,Monitor,2025-06-17,6,250.37,Customer C1690,Office Supplies,Gift Card,5,1502.22,2025,6,17,1,2,0,Jun,2025-06,1502.22,1,13,1502.22,1133462.57,1502.22
C2280,Monitor,2024-12-30,1,585.36,Customer C2280,Electronics,Online,3,585.36,2024,12,30,0,4,0,Dec,2024-12,585.36,1,182,585.36,1049911.98,585.36
C4107,Printer,2024-05-02,5,259.77,Customer C4107,Office Supplies,Debit Card,1,1298.85,2024,5,2,3,2,0,May,2024-05,1298.85,1,424,1298.85,1133462.57,1298.85
C4778,Monitor,2024-08-02,5,648.76,Customer C4778,Electronics,Gift Card,3,3243.8,2024,8,2,4,3,0,Aug,2024-08,3243.8,1,332,3243.8,1049911.98,3243.8
C6705,Tablet,2023-04-10,1,770.68,Customer C6705,Furniture,Gift Card,2,770.68,2023,4,10,0,2,0,Apr,2023-04,770.68,1,812,770.68,1083282.25,770.68
C9052,Printer,2023-09-03,7,510.71,Customer C9052,Office Supplies,Cash,1,3574.97,2023,9,3,6,3,1,Sep,2023-09,3574.97,1,666,3574.97,1133462.57,3574.97
C3976,Monitor,2024-09-08,1,64.81,Customer C3976,Electronics,Credit Card,2,64.81,2024,9,8,6,3,1,Sep,2024-09,1279.3899999999999,2,53,639.6949999999999,1049911.98,1279.3899999999999
C4670,Laptop,2023-11-05,2,655.12,Customer C4670,Furniture,Gift Card,3,1310.24,2023,11,5,6,4,1,Nov,2023-11,1310.24,1,603,1310.24,1083282.25,1310.24
C2841,Tablet,2024-05-03,4,100.33,Customer C2841,Furniture,Gift Card,5,401.32,2024,5,3,4,2,0,May,2024-05,401.32,1,423,401.32,1083282.25,401.32
C2985,Laptop,2024-03-07,6,216.18,Customer C2985,Furniture,Debit Card,1,1297.08,2024,3,7,3,1,0,Mar,2024-03,6794.11,2,480,3397.055,1083282.25,6794.11
C9323,Laptop,2024-09-18,7,416.11,Customer C9323,Furniture,Cash,5,2912.77,2024,9,18,2,3,0,Sep,2024-09,2912.77,1,285,2912.77,1083282.25,2912.77
C9332,Tablet,2023-08-10,2,412.62,Customer C9332,Office Supplies,Credit Card,3,825.24,2023,8,10,3,3,0,Aug,2023-08,2145.8,2,690,1072.9,1133462.57,2145.8
C2268,Printer,2023-03-27,5,453.66,Customer C2268,Furniture,Online,4,2268.3,2023,3,27,0,1,0,Mar,2023-03,2268.3,1,826,2268.3,1083282.25,2268.3
C1528,Laptop,2024-04-23,7,733.53,Customer C1528,Electronics,Debit Card,3,5134.71,2024,4,23,1,2,0,Apr,2024-04,7815.360000000001,2,433,3907.6800000000003,1049911.98,7815.360000000001
C7533,Monitor,2023-05-07,6,71.05,Customer C7533,Office Supplies,Debit Card,4,426.3,2023,5,7,6,2,1,May,2023-05,426.3,1,785,426.3,1133462.57,426.3
C4488,Desk,2025-04-02,2,705.82,Customer C4488,Furniture,Debit Card,3,1411.64,2025,4,2,2,2,0,Apr,2025-04,5552.14,2,89,2776.07,1083282.25,5552.14
C1453,Phone,2023-02-21,3,57.35,Customer C1453,Furniture,Gift Card,2,172.05,2023,2,21,1,1,0,Feb,2023-02,172.05,1,860,172.05,1083282.25,172.05
C2653,Printer,2025-03-12,3,533.37,Customer C2653,Furniture,Credit Card,1,1600.11,2025,3,12,2,1,0,Mar,2025-03,1600.11,1,110,1600.11,1083282.25,1600.11
C6355,Chair,2023-02-17,8,357.56,Customer C6355,Office Supplies,Cash,5,2860.48,2023,2,17,4,1,0,Feb,2023-02,2860.48,1,864,2860.48,1133462.57,2860.48
C7497,Monitor,2023-12-01,7,68.58,Customer C7497,Office Supplies,Online,1,480.06,2023,12,1,4,4,0,Dec,2023-12,480.06,1,577,480.06,1133462.57,480.06
C1652,Laptop,2023-04-27,3,611.56,Customer C1652,Furniture,Gift Card,2,1834.68,2023,4,27,3,2,0,Apr,2023-04,1834.68,1,795,1834.68,1083282.25,1834.68
C4565,Phone,2024-02-17,1,269.26,Customer C4565,Office Supplies,Gift Card,4,269.26,2024,2,17,5,1,1,Feb,2024-02,269.26,1,499,269.26,1133462.57,269.26
C3695,Phone,2025-04-09,4,737.59,Customer C3695,Furniture,Credit Card,1,2950.36,2025,4,9,2,2,0,Apr,2025-04,2950.36,1,82,2950.36,1083282.25,2950.36
C7859,Printer,2023-06-04,7,107.51,Customer C7859,Furniture,Online,1,752.57,2023,6,4,6,2,1,Jun,2023-06,752.57,1,757,752.57,1083282.25,752.57
C1500,Chair,2024-06-17,3,188.33,Customer C1500,Electronics,Cash,2,564.99,2024,6,17,0,2,0,Jun,2024-06,564.99,1,378,564.99,1049911.98,564.99
C9617,Phone,2023-07-13,5,563.85,Customer C9617,Furniture,Online,5,2819.25,2023,7,13,3,3,0,Jul,2023-07,2819.25,1,718,2819.25,1083282.25,2819.25
C9628,Laptop,2023-12-26,3,272.31,Customer C9628,Office Supplies,Credit Card,2,816.9300000000001,2023,12,26,1,4,0,Dec,2023-12,816.9300000000001,1,552,816.9300000000001,1133462.57,816.9300000000001
C1699,Tablet,2023-10-23,6,289.86,Customer C1699,Office Supplies,Debit Card,4,1739.16,2023,10,23,0,4,0,Oct,2023-10,1739.16,1,616,1739.16,1133462.57,1739.16
C6807,Monitor,2024-07-19,8,154.93,Customer C6807,Office Supplies,Online,1,1239.44,2024,7,19,4,3,0,Jul,2024-07,2076.92,2,176,1038.46,1133462.57,2076.92
C2089,Phone,2024-08-14,5,388.14,Customer C2089,Furniture,Debit Card,2,1940.7,2024,8,14,2,3,0,Aug,2024-08,1940.7,1,320,1940.7,1083282.25,1940.7
C5953,Printer,2024-05-03,6,144.63,Customer C5953,Furniture,Debit Card,5,867.78,2024,5,3,4,2,0,May,2024-05,867.78,1,423,867.78,1083282.25,867.78
C3877,Laptop,2025-01-19,6,655.75,Customer C3877,Electronics,Gift Card,5,3934.5,2025,1,19,6,1,1,Jan,2025-01,3934.5,1,162,3934.5,1049911.98,3934.5
C8283,Phone,2025-06-19,3,314.79,Customer C8283,Electronics,Cash,4,944.3700000000001,2025,6,19,3,2,0,Jun,2025-06,2382.67,2,11,1191.335,1049911.98,2382.67
C6734,Laptop,2024-10-05,1,91.01,Customer C6734,Office Supplies,Online,5,91.01,2024,10,5,5,4,1,Oct,2024-10,91.01,1,268,91.01,1133462.57,91.01
C9579,Chair,2024-12-08,8,717.52,Customer C9579,Furniture,Debit Card,3,5740.16,2024,12,8,6,4,1,Dec,2024-12,7576.19,2,204,3788.095,1083282.25,7576.19
C3863,Tablet,2024-08-28,3,51.41,Customer C3863,Furniture,Gift Card,2,154.23,2024,8,28,2,3,0,Aug,2024-08,154.23,1,306,154.23,1083282.25,154.23
C6256,Chair,2025-01-11,7,615.9,Customer C6256,Electronics,Online,4,4311.3,2025,1,11,5,1,1,Jan,2025-01,4311.3,1,170,4311.3,1049911.98,4311.3
C2733,Desk,2023-12-10,8,9.38,Customer C2733,Office Supplies,Cash,4,75.04,2023,12,10,6,4,1,Dec,2023-12,75.04,1,568,75.04,1133462.57,75.04
C5078,Desk,2024-06-25,3,742.33,Customer C5078,Electronics,Cash,5,2226.99,2024,6,25,1,2,0,Jun,2024-06,2226.99,1,370,2226.99,1049911.98,2226.99
C9712,Printer,2023-09-09,3,391.01,Customer C9712,Furniture,Credit Card,1,1173.03,2023,9,9,5,3,1,Sep,2023-09,1173.03,1,660,1173.03,1083282.25,1173.03
C2227,Tablet,2023-11-21,1,142.85,Customer C2227,Electronics,Online,1,142.85,2023,11,21,1,4,0,Nov,2023-11,3291.38,2,258,1645.69,1049911.98,3291.38
C7447,Printer,2023-10-12,2,458.15,Customer C7447,Electronics,Online,2,916.3,2023,10,12,3,4,0,Oct,2023-10,916.3,1,627,916.3,1049911.98,916.3
C1989,Laptop,2025-01-03,1,320.24,Customer C1989,Office Supplies,Credit Card,1,320.24,2025,1,3,4,1,0,Jan,2025-01,320.24,1,178,320.24,1133462.57,320.24
C9217,Laptop,2024-04-17,8,45.37,Customer C9217,Furniture,Gift Card,4,362.96,2024,4,17,2,2,0,Apr,2024-04,362.96,1,439,362.96,1083282.25,362.96
C5488,Phone,2023-11-06,1,612.47,Customer C5488,Electronics,Credit Card,5,612.47,2023,11,6,0,4,0,Nov,2023-11,612.47,1,602,612.47,1049911.98,612.47
C1978,Tablet,2024-03-17,8,457.43,Customer C1978,Electronics,Credit Card,5,3659.44,2024,3,17,6,1,1,Mar,2024-03,3659.44,1,470,3659.44,1049911.98,3659.44
